Timestamp,UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
09-01-24 9:00,2413,L49592,1,299.1,308.6,1408,46.7,196,0,0,0,0,0,0
09-01-24 9:05,2414,L49593,1,299,308.5,1886,23,198,0,0,0,0,0,0
09-01-24 9:10,2415,L49594,1,299.1,308.5,1415,43.4,0,0,0,0,0,0,0
09-01-24 9:15,2416,M17275,2,299.1,308.5,1587,35.6,2,0,0,0,0,0,0
09-01-24 9:20,2417,L49596,1,299,308.4,1571,38.6,5,0,0,0,0,0,0
09-01-24 9:25,2418,L49597,1,298.9,308.3,1576,36.6,7,0,0,0,0,0,0
09-01-24 9:30,2419,L49598,1,298.9,308.3,1660,34.4,9,0,0,0,0,0,0
09-01-24 9:35,2420,M17279,2,298.9,308.2,1328,49.2,11,0,0,0,0,0,0
09-01-24 9:40,2421,H31834,3,298.8,308.2,1450,44.7,14,0,0,0,0,0,0
09-01-24 9:45,2422,L49601,1,298.9,308.2,2384,15,19,0,0,0,0,0,0
09-01-24 9:50,2423,L49602,1,298.8,308.2,1443,53.4,21,0,0,0,0,0,0
09-01-24 9:55,2424,M17283,2,298.9,308.2,2022,20,23,0,0,0,0,0,0
09-01-24 10:00,2425,L49604,1,298.9,308.2,1828,23.8,26,0,0,0,0,0,0
09-01-24 10:05,2426,L49605,1,298.8,308.1,1472,53.5,28,0,0,0,0,0,0
09-01-24 10:10,2427,M17286,2,298.9,308.2,1372,63.6,30,1,0,0,1,0,0
09-01-24 10:15,2428,L49607,1,298.9,308.3,1855,23.8,33,0,0,0,0,0,0
09-01-24 10:20,2429,M17288,2,299,308.3,1377,47.2,35,0,0,0,0,0,0
09-01-24 10:25,2430,L49609,1,298.9,308.3,1432,48.9,38,0,0,0,0,0,0
09-01-24 10:30,2431,M17290,2,298.9,308.2,1335,47.8,40,0,0,0,0,0,0
09-01-24 10:35,2432,M17291,2,298.9,308.2,1411,51.3,43,0,0,0,0,0,0
09-01-24 10:40,2433,L49612,1,298.9,308.2,1510,43.5,46,0,0,0,0,0,0
09-01-24 10:45,2434,L49613,1,299,308.3,1441,44,48,0,0,0,0,0,0
09-01-24 10:50,2435,M17294,2,299,308.2,1358,42.7,50,0,0,0,0,0,0
09-01-24 10:55,2436,L49615,1,298.9,308.2,1686,30.4,53,0,0,0,0,0,0
09-01-24 11:00,2437,H31850,3,299,308.2,1662,30.4,55,0,0,0,0,0,0
09-01-24 11:05,2438,L49617,1,299.1,308.3,1426,40.1,60,0,0,0,0,0,0
09-01-24 11:10,2439,M17298,2,299.1,308.4,1330,53.6,62,0,0,0,0,0,0
09-01-24 11:15,2440,L49619,1,299.1,308.4,1693,31.6,65,0,0,0,0,0,0
09-01-24 11:20,2441,L49620,1,299.1,308.4,1426,47.9,67,0,0,0,0,0,0
09-01-24 11:25,2442,L49621,1,299.1,308.5,1676,31,69,0,0,0,0,0,0
09-01-24 11:30,2443,M17302,2,299.1,308.4,1332,51.7,71,0,0,0,0,0,0
09-01-24 11:35,2444,L49623,1,299.1,308.5,1647,35,74,0,0,0,0,0,0
09-01-24 11:40,2445,L49624,1,299.2,308.6,1267,68.2,76,1,0,0,1,0,0
09-01-24 11:45,2446,H31859,3,299.2,308.7,1375,55.1,78,0,0,0,0,0,0
09-01-24 11:50,2447,L49626,1,299.3,308.6,1422,48.9,83,0,0,0,0,0,0
09-01-24 11:55,2448,L49627,1,299.3,308.7,1408,48.7,85,0,0,0,0,0,0
09-01-24 12:00,2449,L49628,1,299.4,308.9,1440,42.5,87,0,0,0,0,0,0
09-01-24 12:05,2450,L49629,1,299.3,308.8,1772,25.2,89,0,0,0,0,0,0
09-01-24 12:10,2451,L49630,1,299.2,308.7,1492,37.8,91,0,0,0,0,0,0
09-01-24 12:15,2452,L49631,1,299.2,308.7,1650,30.5,93,0,0,0,0,0,0
09-01-24 12:20,2453,M17312,2,299.1,308.6,2329,14.6,95,0,0,0,0,0,0
09-01-24 12:25,2454,L49633,1,299,308.6,1648,30.8,98,0,0,0,0,0,0
09-01-24 12:30,2455,L49634,1,299,308.6,1653,31.7,100,0,0,0,0,0,0
09-01-24 12:35,2456,L49635,1,299,308.6,1946,22.3,102,0,0,0,0,0,0
09-01-24 12:40,2457,L49636,1,299.1,308.6,1555,36.6,104,0,0,0,0,0,0
09-01-24 12:45,2458,L49637,1,299,308.6,1661,32.2,106,0,0,0,0,0,0
09-01-24 12:50,2459,L49638,1,299,308.6,1434,45.9,108,0,0,0,0,0,0
09-01-24 12:55,2460,L49639,1,299,308.6,1297,54.2,110,0,0,0,0,0,0
09-01-24 13:00,2461,L49640,1,299,308.6,1466,46.4,112,0,0,0,0,0,0
09-01-24 13:05,2462,M17321,2,298.9,308.6,1517,39.8,114,0,0,0,0,0,0
09-01-24 13:10,2463,L49642,1,298.9,308.5,1742,34.5,117,0,0,0,0,0,0
09-01-24 13:15,2464,L49643,1,298.9,308.5,1580,39.1,119,0,0,0,0,0,0
09-01-24 13:20,2465,M17324,2,298.9,308.5,1534,42.9,121,0,0,0,0,0,0
09-01-24 13:25,2466,L49645,1,298.9,308.6,1481,40.7,124,0,0,0,0,0,0
09-01-24 13:30,2467,L49646,1,299,308.6,1429,37.7,126,0,0,0,0,0,0
09-01-24 13:35,2468,M17327,2,298.9,308.6,1574,33.5,128,0,0,0,0,0,0
09-01-24 13:40,2469,M17328,2,298.9,308.6,1524,40.4,131,0,0,0,0,0,0
09-01-24 13:45,2470,L49649,1,299,308.7,1507,37.5,134,0,0,0,0,0,0
09-01-24 13:50,2471,L49650,1,298.9,308.5,1467,44.7,136,0,0,0,0,0,0
09-01-24 13:55,2472,L49651,1,298.9,308.4,1301,51.1,138,0,0,0,0,0,0
09-01-24 14:00,2473,L49652,1,298.9,308.5,1429,55.1,140,0,0,0,0,0,0
09-01-24 14:05,2474,M17333,2,298.9,308.5,1555,37.6,142,0,0,0,0,0,0
09-01-24 14:10,2475,L49654,1,298.9,308.5,1503,40.6,145,0,0,0,0,0,0
09-01-24 14:15,2476,L49655,1,298.9,308.5,1459,43.1,147,0,0,0,0,0,0
09-01-24 14:20,2477,H31890,3,298.9,308.4,1449,42.4,149,0,0,0,0,0,0
09-01-24 14:25,2478,L49657,1,298.9,308.5,1387,57.3,154,0,0,0,0,0,0
09-01-24 14:30,2479,M17338,2,298.9,308.5,1456,50,156,0,0,0,0,0,0
09-01-24 14:35,2480,L49659,1,299,308.5,1604,34.7,159,0,0,0,0,0,0
09-01-24 14:40,2481,L49660,1,299,308.6,1734,32.4,161,0,0,0,0,0,0
09-01-24 14:45,2482,L49661,1,299,308.6,1378,47.8,163,0,0,0,0,0,0
09-01-24 14:50,2483,L49662,1,298.9,308.7,1504,41.8,165,0,0,0,0,0,0
09-01-24 14:55,2484,M17343,2,298.9,308.7,1402,49.8,167,0,0,0,0,0,0
09-01-24 15:00,2485,H31898,3,298.8,308.6,1524,37.7,170,0,0,0,0,0,0
09-01-24 15:05,2486,L49665,1,298.8,308.6,1593,35.5,175,0,0,0,0,0,0
09-01-24 15:10,2487,M17346,2,298.9,308.7,1772,28.4,177,0,0,0,0,0,0
09-01-24 15:15,2488,H31901,3,298.9,308.6,1623,31,180,0,0,0,0,0,0
09-01-24 15:20,2489,L49668,1,298.9,308.7,1356,50.7,185,0,0,0,0,0,0
09-01-24 15:25,2490,H31903,3,298.9,308.7,1500,41.6,187,0,0,0,0,0,0
09-01-24 15:30,2491,H31904,3,299.1,308.8,1566,46.6,192,0,0,0,0,0,0
09-01-24 15:35,2492,L49671,1,299.1,308.9,1445,43.4,197,0,0,0,0,0,0
09-01-24 15:40,2493,H31906,3,299,308.8,1382,58.5,199,0,0,0,0,0,0
09-01-24 15:45,2494,M17353,2,299,308.8,1418,45.7,204,0,0,0,0,0,0
09-01-24 15:50,2495,L49674,1,299.1,308.8,1329,53.6,207,1,0,0,0,1,0
09-01-24 15:55,2496,M17355,2,299.1,308.8,1491,41,209,0,0,0,0,0,0
09-01-24 16:00,2497,M17356,2,299.2,308.9,1573,37.4,212,0,0,0,0,0,0
09-01-24 16:05,2498,M17357,2,299.2,308.9,1521,42.3,215,0,0,0,0,0,0
09-01-24 16:10,2499,L49678,1,299.1,308.9,1467,47.2,218,0,0,0,0,0,0
09-01-24 16:15,2500,M17359,2,299.1,308.9,1325,48.4,220,0,0,0,0,0,0
09-01-24 16:20,2501,L49680,1,299.1,308.9,1617,32.3,223,0,0,0,0,0,0
09-01-24 16:25,2502,M17361,2,299.1,308.9,1476,42.7,225,0,0,0,0,0,0
09-01-24 16:30,2503,L49682,1,299.2,309,1515,48.9,228,1,0,0,0,1,0
09-01-24 16:35,2504,L49683,1,299.2,309,1408,47.2,0,0,0,0,0,0,0
09-01-24 16:40,2505,L49684,1,299.2,309.1,1468,45.6,2,0,0,0,0,0,0
09-01-24 16:45,2506,L49685,1,299.2,309.1,1387,48.7,4,0,0,0,0,0,0
09-01-24 16:50,2507,M17366,2,299.2,309.1,1503,34.7,6,0,0,0,0,0,0
09-01-24 16:55,2508,H31921,3,299.2,309.1,1410,47.1,9,0,0,0,0,0,0
09-01-24 17:00,2509,L49688,1,299,308.9,1615,30.6,14,0,0,0,0,0,0
09-01-24 17:05,2510,L49689,1,299,308.9,1511,35.9,16,0,0,0,0,0,0
09-01-24 17:10,2511,L49690,1,299.1,309,1405,53.8,18,0,0,0,0,0,0
09-01-24 17:15,2512,M17371,2,299,308.9,1526,41.1,20,0,0,0,0,0,0
09-01-24 17:20,2513,L49692,1,298.9,308.8,1530,38.3,23,0,0,0,0,0,0
09-01-24 17:25,2514,L49693,1,299,308.7,1583,32.5,25,0,0,0,0,0,0
09-01-24 17:30,2515,L49694,1,298.9,308.6,2069,18.7,27,0,0,0,0,0,0
09-01-24 17:35,2516,L49695,1,298.8,308.5,1490,35,29,0,0,0,0,0,0
09-01-24 17:40,2517,L49696,1,298.8,308.5,1736,29,31,0,0,0,0,0,0
09-01-24 17:45,2518,L49697,1,298.8,308.5,1395,44.4,33,0,0,0,0,0,0
09-01-24 17:50,2519,M17378,2,298.9,308.6,1425,49.6,35,0,0,0,0,0,0
09-01-24 17:55,2520,L49699,1,298.8,308.6,1631,32.4,38,0,0,0,0,0,0
09-01-24 18:00,2521,L49700,1,298.8,308.6,1535,41.2,40,0,0,0,0,0,0
09-01-24 18:05,2522,L49701,1,298.8,308.6,1584,34.4,42,0,0,0,0,0,0
09-01-24 18:10,2523,M17382,2,298.8,308.7,1543,38.2,44,0,0,0,0,0,0
09-01-24 18:15,2524,L49703,1,298.8,308.7,1635,35.2,47,0,0,0,0,0,0
09-01-24 18:20,2525,M17384,2,298.8,308.7,1446,45.5,49,0,0,0,0,0,0
09-01-24 18:25,2526,M17385,2,298.8,308.6,1598,35.1,52,0,0,0,0,0,0
09-01-24 18:30,2527,L49706,1,298.8,308.6,1501,35,55,0,0,0,0,0,0
09-01-24 18:35,2528,L49707,1,298.8,308.5,1450,50.8,57,0,0,0,0,0,0
09-01-24 18:40,2529,L49708,1,298.8,308.6,1730,25.9,59,0,0,0,0,0,0
09-01-24 18:45,2530,M17389,2,298.8,308.6,1571,33.7,61,0,0,0,0,0,0
09-01-24 18:50,2531,L49710,1,298.9,308.7,1438,51.7,64,0,0,0,0,0,0
09-01-24 18:55,2532,M17391,2,298.8,308.5,1510,38.7,66,0,0,0,0,0,0
09-01-24 19:00,2533,L49712,1,298.9,308.7,1389,44.9,69,0,0,0,0,0,0
09-01-24 19:05,2534,L49713,1,298.8,308.7,1490,33.6,71,0,0,0,0,0,0
09-01-24 19:10,2535,L49714,1,298.9,308.7,1729,26.6,73,0,0,0,0,0,0
09-01-24 19:15,2536,L49715,1,299,308.8,1495,38.4,75,0,0,0,0,0,0
09-01-24 19:20,2537,L49716,1,298.9,308.8,1281,53.9,77,0,0,0,0,0,0
09-01-24 19:25,2538,H31951,3,298.9,308.7,1353,48.1,79,0,0,0,0,0,0
09-01-24 19:30,2539,L49718,1,299.1,308.8,1429,50.1,84,0,0,0,0,0,0
09-01-24 19:35,2540,L49719,1,299.1,308.8,1413,42.1,86,0,0,0,0,0,0
09-01-24 19:40,2541,L49720,1,299.1,308.8,1502,38.3,88,0,0,0,0,0,0
09-01-24 19:45,2542,H31955,3,299.1,308.8,1553,32.6,90,0,0,0,0,0,0
09-01-24 19:50,2543,H31956,3,299.2,308.9,1712,26.4,95,0,0,0,0,0,0
09-01-24 19:55,2544,L49723,1,299.3,309,1786,23.5,100,0,0,0,0,0,0
09-01-24 20:00,2545,L49724,1,299.2,309,1951,21.4,102,0,0,0,0,0,0
09-01-24 20:05,2546,M17405,2,299.2,309,1541,36.3,104,0,0,0,0,0,0
09-01-24 20:10,2547,L49726,1,299.2,309.1,1605,34.3,107,0,0,0,0,0,0
09-01-24 20:15,2548,L49727,1,299.2,309.1,1578,38.1,109,0,0,0,0,0,0
09-01-24 20:20,2549,M17408,2,299.3,309.2,1440,37.5,111,0,0,0,0,0,0
09-01-24 20:25,2550,L49729,1,299.4,309.2,1489,42.3,114,0,0,0,0,0,0
09-01-24 20:30,2551,L49730,1,299.4,309.3,1366,48.4,116,0,0,0,0,0,0
09-01-24 20:35,2552,L49731,1,299.3,309.2,1541,37.2,118,0,0,0,0,0,0
09-01-24 20:40,2553,H31966,3,299.3,309.1,1552,40.7,120,0,0,0,0,0,0
09-01-24 20:45,2554,L49733,1,299.3,309.1,1473,40.3,125,0,0,0,0,0,0
09-01-24 20:50,2555,L49734,1,299.3,309.1,1531,37.9,127,0,0,0,0,0,0
09-01-24 20:55,2556,L49735,1,299.3,309.2,1511,37.2,129,0,0,0,0,0,0
09-01-24 21:00,2557,M17416,2,299.3,309.1,1449,47.9,131,0,0,0,0,0,0
09-01-24 21:05,2558,M17417,2,299.4,309.1,1440,50,134,0,0,0,0,0,0
09-01-24 21:10,2559,M17418,2,299.2,309,1881,23.9,137,0,0,0,0,0,0
09-01-24 21:15,2560,L49739,1,299.3,309,1447,50.4,140,0,0,0,0,0,1
09-01-24 21:20,2561,M17420,2,299.4,309.1,1326,62,142,0,0,0,0,0,0
09-01-24 21:25,2562,L49741,1,299.4,309.2,1607,31.7,145,0,0,0,0,0,0
09-01-24 21:30,2563,L49742,1,299.3,309.1,1551,39.1,147,0,0,0,0,0,0
09-01-24 21:35,2564,L49743,1,299.3,309.1,1496,37.2,149,0,0,0,0,0,0
09-01-24 21:40,2565,L49744,1,299.3,309.1,1493,38,151,0,0,0,0,0,0
09-01-24 21:45,2566,L49745,1,299.4,309.1,1304,50.5,153,0,0,0,0,0,0
09-01-24 21:50,2567,M17426,2,299.3,309,1420,41.6,155,0,0,0,0,0,0
09-01-24 21:55,2568,L49747,1,299.4,309.1,1766,24.6,158,0,0,0,0,0,0
09-01-24 22:00,2569,L49748,1,299.6,309.2,1450,43.1,160,0,0,0,0,0,0
09-01-24 22:05,2570,H31983,3,299.5,309.2,1872,22.6,162,0,0,0,0,0,0
09-01-24 22:10,2571,L49750,1,299.6,309.2,1713,26.5,167,0,0,0,0,0,0
09-01-24 22:15,2572,M17431,2,299.5,309.2,1497,40.9,169,0,0,0,0,0,0
09-01-24 22:20,2573,M17432,2,299.4,309.1,1352,44.7,172,0,0,0,0,0,0
09-01-24 22:25,2574,L49753,1,299.5,309.2,1499,41.5,175,0,0,0,0,0,0
09-01-24 22:30,2575,L49754,1,299.5,309.3,1972,19.3,177,0,0,0,0,0,0
09-01-24 22:35,2576,L49755,1,299.5,309.3,1422,49.2,179,0,0,0,0,0,0
09-01-24 22:40,2577,L49756,1,299.5,309.3,1523,41.5,181,0,0,0,0,0,0
09-01-24 22:45,2578,L49757,1,299.5,309.4,1563,41.5,183,0,0,0,0,0,0
09-01-24 22:50,2579,L49758,1,299.4,309.3,1391,46.6,185,0,0,0,0,0,0
09-01-24 22:55,2580,L49759,1,299.3,309.1,1795,24.7,187,0,0,0,0,0,0
09-01-24 23:00,2581,L49760,1,299.3,309.1,1293,53.7,189,0,0,0,0,0,0
09-01-24 23:05,2582,L49761,1,299.2,309.1,1345,60.7,191,1,0,0,0,1,0
09-01-24 23:10,2583,L49762,1,299.2,309,1615,33.7,193,0,0,0,0,0,0
09-01-24 23:15,2584,L49763,1,299.2,308.9,1342,50.8,195,0,0,0,0,0,0
09-01-24 23:20,2585,L49764,1,299.1,308.8,1502,46.7,197,0,0,0,0,0,0
09-01-24 23:25,2586,M17445,2,299,308.7,1620,35.4,199,0,0,0,0,0,0
09-01-24 23:30,2587,L49766,1,299,308.7,1537,42.8,202,0,0,0,0,0,0
09-01-24 23:35,2588,L49767,1,299,308.7,2248,16.8,204,0,0,0,0,0,0
09-01-24 23:40,2589,L49768,1,299,308.7,1706,28.6,206,0,0,0,0,0,0
09-01-24 23:45,2590,L49769,1,299,308.7,2250,16.6,208,0,0,0,0,0,0
09-01-24 23:50,2591,L49770,1,299,308.7,1396,48.6,0,0,0,0,0,0,0
09-01-24 23:55,2592,L49771,1,298.9,308.6,1522,46.4,2,0,0,0,0,0,0
10-01-24 0:00,2593,L49772,1,298.9,308.6,1539,45.4,4,0,0,0,0,0,0
10-01-24 0:05,2594,H32007,3,298.9,308.5,1415,54,6,0,0,0,0,0,0
10-01-24 0:10,2595,L49774,1,298.8,308.5,1446,37,11,0,0,0,0,0,0
10-01-24 0:15,2596,M17455,2,298.8,308.6,1486,41.1,13,0,0,0,0,0,0
10-01-24 0:20,2597,L49776,1,299,308.7,1426,38.6,16,0,0,0,0,0,0
10-01-24 0:25,2598,L49777,1,299,308.7,1449,38.9,18,0,0,0,0,0,0
10-01-24 0:30,2599,L49778,1,299.1,308.8,1320,67.5,20,1,0,0,1,0,0
10-01-24 0:35,2600,M17459,2,299.2,308.9,1447,39.6,22,0,0,0,0,0,0
10-01-24 0:40,2601,L49780,1,299.3,309,1422,47.3,25,0,0,0,0,0,0
10-01-24 0:45,2602,L49781,1,299.3,309.1,1399,52.1,27,0,0,0,0,0,0
10-01-24 0:50,2603,L49782,1,299.4,309.2,1427,41.5,29,0,0,0,0,0,0
10-01-24 0:55,2604,M17463,2,299.3,309.2,1334,46.3,31,0,0,0,0,0,0
10-01-24 1:00,2605,M17464,2,299.3,309.1,1385,45.6,34,0,0,0,0,0,0
10-01-24 1:05,2606,L49785,1,299.4,309.2,1552,37.4,37,0,0,0,0,0,0
10-01-24 1:10,2607,H32020,3,299.4,309.3,1534,37.5,39,0,0,0,0,0,0
10-01-24 1:15,2608,L49787,1,299.4,309.3,1448,48.6,44,0,0,0,0,0,0
10-01-24 1:20,2609,L49788,1,299.5,309.3,1409,44.7,46,0,0,0,0,0,0
10-01-24 1:25,2610,L49789,1,299.4,309.2,1621,34.5,48,0,0,0,0,0,0
10-01-24 1:30,2611,H32024,3,299.4,309.1,1547,40.9,50,0,0,0,0,0,0
10-01-24 1:35,2612,L49791,1,299.4,309.1,1957,22.1,55,0,0,0,0,0,0
10-01-24 1:40,2613,L49792,1,299.4,309.1,2421,14.2,57,0,0,0,0,0,0
10-01-24 1:45,2614,M17473,2,299.3,309.1,1571,38.3,59,0,0,0,0,0,0
10-01-24 1:50,2615,L49794,1,299.3,309.1,1634,36.8,62,0,0,0,0,0,0
10-01-24 1:55,2616,L49795,1,299.3,309,1516,38.7,64,0,0,0,0,0,0
10-01-24 2:00,2617,L49796,1,299.4,309.1,1207,66.5,66,0,0,0,0,0,0
10-01-24 2:05,2618,L49797,1,299.4,309.1,1670,35.9,68,0,0,0,0,0,0
10-01-24 2:10,2619,M17478,2,299.4,309.1,1461,48.6,70,0,0,0,0,0,0
10-01-24 2:15,2620,L49799,1,299.4,309.2,1569,40.8,73,0,0,0,0,0,0
10-01-24 2:20,2621,L49800,1,299.4,309.2,1556,35.7,75,0,0,0,0,0,0
10-01-24 2:25,2622,M17481,2,299.5,309.3,1506,41.5,77,0,0,0,0,0,0
10-01-24 2:30,2623,M17482,2,299.6,309.4,1642,30.3,80,0,0,0,0,0,0
10-01-24 2:35,2624,M17483,2,299.6,309.4,1283,62.1,83,0,0,0,0,0,0
10-01-24 2:40,2625,H32038,3,299.7,309.5,1375,46.8,86,0,0,0,0,0,0
10-01-24 2:45,2626,L49805,1,299.7,309.4,1399,39.9,91,0,0,0,0,0,0
10-01-24 2:50,2627,L49806,1,299.7,309.4,1650,29.8,93,0,0,0,0,0,0
10-01-24 2:55,2628,M17487,2,299.8,309.6,1346,53.2,95,0,0,0,0,0,0
10-01-24 3:00,2629,H32042,3,299.9,309.6,1410,51.2,98,0,0,0,0,0,0
10-01-24 3:05,2630,L49809,1,300,309.7,1586,37.8,103,0,0,0,0,0,0
10-01-24 3:10,2631,L49810,1,300,309.8,1372,39.6,105,0,0,0,0,0,0
10-01-24 3:15,2632,H32045,3,300,309.7,1529,42.4,107,0,0,0,0,0,0
10-01-24 3:20,2633,M17492,2,300,309.7,1652,28.6,112,0,0,0,0,0,0
10-01-24 3:25,2634,L49813,1,300.1,309.8,1532,39.8,115,0,0,0,0,0,0
10-01-24 3:30,2635,L49814,1,300,309.7,1554,32,117,0,0,0,0,0,0
10-01-24 3:35,2636,H32049,3,299.9,309.6,1462,51,119,0,0,0,0,0,0
10-01-24 3:40,2637,L49816,1,299.9,309.6,1254,61.3,124,0,0,0,0,0,0
10-01-24 3:45,2638,L49817,1,299.9,309.6,1294,49.7,126,0,0,0,0,0,0
10-01-24 3:50,2639,L49818,1,299.8,309.5,1739,27.5,128,0,0,0,0,0,0
10-01-24 3:55,2640,M17499,2,299.8,309.4,1412,47.8,130,0,0,0,0,0,0
10-01-24 4:00,2641,M17500,2,299.9,309.5,1372,56.2,133,0,0,0,0,0,0
10-01-24 4:05,2642,H32055,3,299.8,309.5,1420,46.7,136,0,0,0,0,0,0
10-01-24 4:10,2643,L49822,1,299.8,309.5,1542,40.3,141,0,0,0,0,0,0
10-01-24 4:15,2644,M17503,2,299.8,309.4,1401,48.1,143,0,0,0,0,0,0
10-01-24 4:20,2645,L49824,1,299.8,309.4,1510,42.5,146,0,0,0,0,0,0
10-01-24 4:25,2646,H32059,3,299.9,309.5,1547,38.5,148,0,0,0,0,0,0
10-01-24 4:30,2647,M17506,2,299.8,309.5,1453,43.2,153,0,0,0,0,0,0
10-01-24 4:35,2648,L49827,1,299.8,309.4,1408,45.6,156,0,0,0,0,0,0
10-01-24 4:40,2649,L49828,1,299.8,309.4,1436,51.6,158,0,0,0,0,0,0
10-01-24 4:45,2650,M17509,2,299.9,309.5,1582,38.2,160,0,0,0,0,0,0
10-01-24 4:50,2651,L49830,1,299.9,309.6,1280,59.3,163,0,0,0,0,0,0
10-01-24 4:55,2652,L49831,1,299.9,309.5,2008,20.4,165,0,0,0,0,0,0
10-01-24 5:00,2653,L49832,1,299.9,309.5,1772,23.5,167,0,0,0,0,0,0
10-01-24 5:05,2654,L49833,1,299.9,309.5,1779,26.1,169,0,0,0,0,0,0
10-01-24 5:10,2655,L49834,1,299.9,309.5,1567,35.5,171,0,0,0,0,0,0
10-01-24 5:15,2656,M17515,2,299.8,309.4,1751,27,173,0,0,0,0,0,0
10-01-24 5:20,2657,L49836,1,299.9,309.5,1349,51.3,176,0,0,0,0,0,0
10-01-24 5:25,2658,M17517,2,300,309.5,1425,40.8,178,0,0,0,0,0,0
10-01-24 5:30,2659,L49838,1,300,309.4,1395,44.5,181,0,0,0,0,0,0
10-01-24 5:35,2660,H32073,3,299.8,309.3,1595,32.1,183,0,0,0,0,0,0
10-01-24 5:40,2661,L49840,1,299.8,309.3,1291,56.4,188,0,0,0,0,0,0
10-01-24 5:45,2662,M17521,2,299.9,309.4,1509,42.8,190,0,0,0,0,0,0
10-01-24 5:50,2663,M17522,2,299.9,309.4,1483,38.1,193,0,0,0,0,0,0
10-01-24 5:55,2664,L49843,1,299.9,309.3,1620,31.1,196,0,0,0,0,0,0
10-01-24 6:00,2665,M17524,2,299.9,309.4,1487,42.2,198,0,0,0,0,0,0
10-01-24 6:05,2666,L49845,1,299.8,309.4,2256,15.9,201,0,0,0,0,0,0
10-01-24 6:10,2667,H32080,3,299.7,309.2,1691,27.7,203,0,0,0,0,0,0
10-01-24 6:15,2668,M17527,2,299.8,309.3,1663,35.2,208,0,0,0,0,0,0
10-01-24 6:20,2669,M17528,2,299.8,309.3,1640,31.1,211,0,0,0,0,0,0
10-01-24 6:25,2670,H32083,3,299.7,309.3,1494,37.8,214,0,0,0,0,0,0
10-01-24 6:30,2671,L49850,1,299.8,309.4,1467,46.2,219,0,0,0,0,0,0
10-01-24 6:35,2672,M17531,2,299.7,309.3,1399,41.9,221,1,1,0,0,0,0
10-01-24 6:40,2673,L49852,1,299.7,309.3,1445,42.6,0,0,0,0,0,0,0
10-01-24 6:45,2674,L49853,1,299.8,309.4,1480,40.9,2,0,0,0,0,0,0
10-01-24 6:50,2675,L49854,1,299.7,309.3,1546,37.2,4,0,0,0,0,0,0
10-01-24 6:55,2676,L49855,1,299.7,309.3,1574,35.8,6,0,0,0,0,0,0
10-01-24 7:00,2677,L49856,1,299.7,309.3,1592,34.2,8,0,0,0,0,0,0
10-01-24 7:05,2678,L49857,1,299.8,309.5,1495,39.6,10,0,0,0,0,0,0
10-01-24 7:10,2679,L49858,1,299.8,309.6,1447,43.1,12,0,0,0,0,0,0
10-01-24 7:15,2680,L49859,1,299.8,309.5,1476,44.4,14,0,0,0,0,0,0
10-01-24 7:20,2681,L49860,1,299.8,309.5,1641,27.1,16,0,0,0,0,0,0
10-01-24 7:25,2682,L49861,1,299.8,309.5,1545,32.2,18,0,0,0,0,0,0
10-01-24 7:30,2683,M17542,2,299.9,309.6,1364,44.4,20,0,0,0,0,0,0
10-01-24 7:35,2684,L49863,1,299.8,309.5,1590,28.5,23,0,0,0,0,0,0
10-01-24 7:40,2685,L49864,1,299.8,309.4,1460,37.4,25,0,0,0,0,0,0
10-01-24 7:45,2686,L49865,1,299.8,309.4,1609,32.5,27,0,0,0,0,0,0
10-01-24 7:50,2687,L49866,1,299.8,309.4,1633,27.5,29,0,0,0,0,0,0
10-01-24 7:55,2688,L49867,1,299.9,309.4,1348,52.8,31,0,0,0,0,0,0
10-01-24 8:00,2689,L49868,1,299.9,309.4,1322,53.9,33,0,0,0,0,0,0
10-01-24 8:05,2690,L49869,1,300,309.5,1641,30.1,35,0,0,0,0,0,0
10-01-24 8:10,2691,L49870,1,300,309.5,1728,26,37,0,0,0,0,0,0
10-01-24 8:15,2692,L49871,1,300,309.6,1431,47.7,39,0,0,0,0,0,0
10-01-24 8:20,2693,L49872,1,300.1,309.7,1641,30.4,41,0,0,0,0,0,0
10-01-24 8:25,2694,M17553,2,300.1,309.6,1622,36.1,43,0,0,0,0,0,0
10-01-24 8:30,2695,M17554,2,300.1,309.6,1625,38,46,0,0,0,0,0,0
10-01-24 8:35,2696,L49875,1,300,309.5,1869,22.7,49,0,0,0,0,0,0
10-01-24 8:40,2697,L49876,1,300,309.6,1452,46,51,0,0,0,0,0,0
10-01-24 8:45,2698,L49877,1,300,309.6,1618,28.7,53,0,0,0,0,0,0
10-01-24 8:50,2699,L49878,1,300,309.4,2010,20,55,0,0,0,0,0,0
10-01-24 8:55,2700,L49879,1,299.9,309.4,1363,60.9,57,0,0,0,0,0,0
10-01-24 9:00,2701,L49880,1,299.9,309.3,1473,40.4,59,0,0,0,0,0,0
10-01-24 9:05,2702,L49881,1,299.9,309.2,1333,50.8,61,0,0,0,0,0,0
10-01-24 9:10,2703,L49882,1,299.8,309.2,1760,25.9,63,0,0,0,0,0,0
10-01-24 9:15,2704,M17563,2,299.8,309.2,1372,58.2,65,0,0,0,0,0,0
10-01-24 9:20,2705,M17564,2,299.7,309.2,1608,34.4,68,0,0,0,0,0,0
